tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Hidraulica,2017-04-09,Sudeste/Centro-Oeste,"451,48","4.894,98","58.478,01",,,
Hidraulica,2017-04-09,Itaipu,"206,55","1.897,77","23.746,72",,,
Hidraulica,2017-04-10,Norte,"238,17","2.093,25","18.740,67",,,
Hidraulica,2017-04-10,Nordeste,"60,49","529,75","5.446,69",,,
Hidraulica,2017-04-10,Sul,"177,29","1.283,02","21.652,30",,,
Hidraulica,2017-04-10,Sudeste/Centro-Oeste,"546,77","5.441,75","59.024,78",,,
Hidraulica,2017-04-10,Itaipu,"220,02","2.117,79","23.966,74",,,
Hidraulica,2017-04-11,Norte,"231,44","2.324,69","18.972,11",,,
Hidraulica,2017-04-11,Nordeste,"57,51","587,26","5.504,19",,,
Hidraulica,2017-04-11,Sul,"189,00","1.472,03","21.841,31",,,
Hidraulica,2017-04-11,Sudeste/Centro-Oeste,"555,50","5.997,25","59.580,28",,,
Hidraulica,2017-04-11,Itaipu,"224,13","2.341,92","24.190,87",,,
Hidraulica,2017-04-12,Norte,"228,83","2.553,51","19.200,94",,,
Hidraulica,2017-04-12,Nordeste,"56,50","643,75","5.560,69",,,
Hidraulica,2017-04-12,Sul,"190,50","1.662,52","22.031,81",,,
Hidraulica,2017-04-12,Sudeste/Centro-Oeste,"558,56","6.555,81","60.138,83",,,
Hidraulica,2017-04-12,Itaipu,"218,43","2.560,35","24.409,30",,,
Hidraulica,2017-04-13,Norte,"218,38","2.771,89","19.419,32",,,
Hidraulica,2017-04-13,Nordeste,"46,10","689,86","5.606,80",,,
Hidraulica,2017-04-13,Sul,"189,84","1.852,36","22.221,64",,,
Hidraulica,2017-04-13,Sudeste/Centro-Oeste,"536,87","7.092,68","60.675,71",,,
Hidraulica,2017-04-13,Itaipu,"197,52","2.757,87","24.606,82",,,
Hidraulica,2017-04-14,Norte,"161,36","2.933,25","19.580,68",,,
Hidraulica,2017-04-14,Nordeste,"46,86","736,71","5.653,65",,,
Hidraulica,2017-04-14,Sul,"92,54","1.944,90","22.314,18",,,
Hidraulica,2017-04-14,Sudeste/Centro-Oeste,"452,87","7.545,54","61.128,57",,,
Hidraulica,2017-04-14,Itaipu,"199,71","2.957,58","24.806,53",,,
Hidraulica,2017-04-15,Norte,"175,94","3.109,20","19.756,62",,,
Hidraulica,2017-04-15,Nordeste,"49,55","786,26","5.703,20",,,
Hidraulica,2017-04-15,Sul,"91,47","2.036,37","22.405,65",,,
Hidraulica,2017-04-15,Sudeste/Centro-Oeste,"502,22","8.047,76","61.630,79",,,
Hidraulica,2017-04-15,Itaipu,"179,50","3.137,07","24.986,03",,,
Hidraulica,2017-04-16,Norte,"173,61","3.282,81","19.930,23",,,
Hidraulica,2017-04-16,Nordeste,"49,72","835,98","5.752,92",,,
Hidraulica,2017-04-16,Sul,"62,13","2.098,50","22.467,78",,,
Hidraulica,2017-04-16,Sudeste/Centro-Oeste,"466,39","8.514,15","62.097,18",,,
Hidraulica,2017-04-16,Itaipu,"191,75","3.328,82","25.177,78",,,
Hidraulica,2017-04-17,Norte,"212,75","3.495,56","20.142,98",,,
Hidraulica,2017-04-17,Nordeste,"51,84","887,82","5.804,76",,,
Hidraulica,2017-04-17,Sul,"161,40","2.259,90","22.629,18",,,
Hidraulica,2017-04-17,Sudeste/Centro-Oeste,"556,55","9.070,70","62.653,73",,,
Hidraulica,2017-04-17,Itaipu,"203,27","3.532,10","25.381,05",,,
Hidraulica,2017-04-18,Norte,"224,41","3.719,97","20.367,39",,,
Hidraulica,2017-04-18,Nordeste,"50,67","938,48","5.855,42",,,
Hidraulica,2017-04-18,Sul,"156,62","2.416,52","22.785,80",,,
Hidraulica,2017-04-18,Sudeste/Centro-Oeste,"530,89","9.601,59","63.184,62",,,
Hidraulica,2017-04-18,Itaipu,"226,78","3.758,88","25.607,83",,,
Hidraulica,2017-04-19,Norte,"221,94","3.941,91","20.589,33",,,
Hidraulica,2017-04-19,Nordeste,"48,98","987,46","5.904,40",,,
Hidraulica,2017-04-19,Sul,"137,23","2.553,74","22.923,03",,,
Hidraulica,2017-04-19,Sudeste/Centro-Oeste,"523,67","10.125,27","63.708,29",,,
Hidraulica,2017-04-19,Itaipu,"224,89","3.983,77","25.832,73",,,
Hidraulica,2017-04-20,Norte,"207,44","4.149,35","20.796,77",,,
Hidraulica,2017-04-20,Nordeste,"52,28","1.039,75","5.956,69",,,
Hidraulica,2017-04-20,Sul,"150,16","2.703,90","23.073,18",,,
Hidraulica,2017-04-20,Sudeste/Centro-Oeste,"545,62","10.670,88","64.253,91",,,
Hidraulica,2017-04-20,Itaipu,"216,13","4.199,90","26.048,85",,,
Hidraulica,2017-04-21,Norte,"202,88","4.352,23","20.999,65",,,
Hidraulica,2017-04-21,Nordeste,"54,43","1.094,18","6.011,12",,,
Hidraulica,2017-04-21,Sul,"89,69","2.793,59","23.162,87",,,
Hidraulica,2017-04-21,Sudeste/Centro-Oeste,"505,45","11.176,33","64.759,36",,,
Hidraulica,2017-04-21,Itaipu,"209,02","4.408,92","26.257,88",,,
Hidraulica,2017-04-22,Norte,"209,77","4.562,00","21.209,42",,,
Hidraulica,2017-04-22,Nordeste,"54,65","1.148,83","6.065,77",,,
Hidraulica,2017-04-22,Sul,"77,76","2.871,35","23.240,64",,,
Hidraulica,2017-04-22,Sudeste/Centro-Oeste,"496,19","11.672,52","65.255,55",,,
Hidraulica,2017-04-22,Itaipu,"203,09","4.612,01","26.460,97",,,
Hidraulica,2017-04-23,Norte,"195,62","4.757,61","21.405,03",,,
Hidraulica,2017-04-23,Nordeste,"46,78","1.195,61","6.112,55",,,
Hidraulica,2017-04-23,Sul,"65,25","2.936,60","23.305,88",,,
Hidraulica,2017-04-23,Sudeste/Centro-Oeste,"428,78","12.101,29","65.684,32",,,
Hidraulica,2017-04-23,Itaipu,"205,89","4.817,91","26.666,86",,,
Hidraulica,2017-04-24,Norte,"208,61","4.966,22","21.613,64",,,
Hidraulica,2017-04-24,Nordeste,"47,57","1.243,18","6.160,12",,,
Hidraulica,2017-04-24,Sul,"128,56","3.065,16","23.434,44",,,
Hidraulica,2017-04-24,Sudeste/Centro-Oeste,"517,27","12.618,57","66.201,60",,,
Hidraulica,2017-04-24,Itaipu,"218,70","5.036,61","26.885,56",,,
Hidraulica,2017-04-25,Norte,"206,49","5.172,71","21.820,13",,,
Hidraulica,2017-04-25,Nordeste,"49,07","1.292,24","6.209,18",,,
Hidraulica,2017-04-25,Sul,"149,14","3.214,30","23.583,58",,,
Hidraulica,2017-04-25,Sudeste/Centro-Oeste,"506,38","13.124,95","66.707,98",,,
Hidraulica,2017-04-25,Itaipu,"240,96","5.277,57","27.126,52",,,
Hidraulica,2017-04-26,Norte,"216,76","5.389,48","22.036,90",,,
Hidraulica,2017-04-26,Nordeste,"52,86","1.345,10","6.262,04",,,
Hidraulica,2017-04-26,Sul,"140,16","3.354,46","23.723,74",,,
Hidraulica,2017-04-26,Sudeste/Centro-Oeste,"515,10","13.640,05","67.223,08",,,
Hidraulica,2017-04-26,Itaipu,"235,97","5.513,54","27.362,49",,,
Hidraulica,2017-04-27,Norte,"225,70","5.615,17","22.262,59",,,
Hidraulica,2017-04-27,Nordeste,"50,13","1.395,24","6.312,17",,,
Hidraulica,2017-04-27,Sul,"148,30","3.502,76","23.872,04",,,
Hidraulica,2017-04-27,Sudeste/Centro-Oeste,"527,17","14.167,22","67.750,25",,,
Hidraulica,2017-04-27,Itaipu,"224,21","5.737,75","27.586,71",,,
Hidraulica,2017-04-28,Norte,"215,26","5.830,43","22.477,86",,,
Hidraulica,2017-04-28,Nordeste,"50,65","1.445,89","6.362,83",,,
Hidraulica,2017-04-28,Sul,"133,03","3.635,79","24.005,07",,,
Hidraulica,2017-04-28,Sudeste/Centro-Oeste,"504,86","14.672,08","68.255,10",,,
Hidraulica,2017-04-28,Itaipu,"202,95","5.940,70","27.789,65",,,
Hidraulica,2017-04-29,Norte,"192,22","6.022,65","22.670,07",,,
Hidraulica,2017-04-29,Nordeste,"45,44","1.491,32","6.408,26",,,
Hidraulica,2017-04-29,Sul,"83,31","3.719,10","24.088,39",,,
Hidraulica,2017-04-29,Sudeste/Centro-Oeste,"460,80","15.132,87","68.715,90",,,
Hidraulica,2017-04-29,Itaipu,"181,81","6.122,51","27.971,46",,,
Hidraulica,2017-04-30,Norte,"165,12","6.187,77","22.835,19",,,
Hidraulica,2017-04-30,Nordeste,"43,34","1.534,66","6.451,60",,,
Hidraulica,2017-04-30,Sul,"62,99","3.782,09","24.151,37",,,
Hidraulica,2017-04-30,Sudeste/Centro-Oeste,"400,71","15.533,58","69.116,61",,,
Hidraulica,2017-04-30,Itaipu,"179,11","6.301,61","28.150,57",,,
Hidraulica,2017-05-01,Norte,"146,45","146,45","22.981,63",,,
Hidraulica,2017-05-01,Nordeste,"46,65","46,65","6.498,26",,,
Hidraulica,2017-05-01,Sul,"64,43","64,43","24.215,81",,,
Hidraulica,2017-05-01,Sudeste/Centro-Oeste,"401,95","401,95","69.518,56",,,
Hidraulica,2017-05-01,Itaipu,"193,58","193,58","28.344,15",,,
Hidraulica,2017-05-02,Norte,"193,68","340,12","23.175,31",,,
Hidraulica,2017-05-02,Nordeste,"51,06","97,71","6.549,31",,,
Hidraulica,2017-05-02,Sul,"144,24","208,67","24.360,04",,,
Hidraulica,2017-05-02,Sudeste/Centro-Oeste,"467,39","869,34","69.985,95",,,
Hidraulica,2017-05-02,Itaipu,"202,24","395,81","28.546,38",,,
Hidraulica,2017-05-03,Norte,"192,81","532,93","23.368,11",,,
Hidraulica,2017-05-03,Nordeste,"50,75","148,46","6.600,06",,,
Hidraulica,2017-05-03,Sul,"140,86","349,53","24.500,90",,,
Hidraulica,2017-05-03,Sudeste/Centro-Oeste,"503,84","1.373,17","70.489,78",,,
Hidraulica,2017-05-03,Itaipu,"200,89","596,70","28.747,27",,,
Hidraulica,2017-05-04,Norte,"210,97","743,90","23.579,08",,,
Hidraulica,2017-05-04,Nordeste,"51,13","199,59","6.651,19",,,
Hidraulica,2017-05-04,Sul,"137,04","486,57","24.637,94",,,
Hidraulica,2017-05-04,Sudeste/Centro-Oeste,"514,45","1.887,50","71.004,11",,,
Hidraulica,2017-05-04,Itaipu,"214,83","811,53","28.962,10",,,
Hidraulica,2017-05-05,Norte,"220,47","964,37","23.799,55",,,
Hidraulica,2017-05-05,Nordeste,"52,47","252,06","6.703,66",,,
Hidraulica,2017-05-05,Sul,"129,16","615,73","24.767,10",,,
Hidraulica,2017-05-05,Sudeste/Centro-Oeste,"516,17","2.403,68","71.520,29",,,
Hidraulica,2017-05-05,Itaipu,"226,55","1.038,08","29.188,65",,,
Hidraulica,2017-05-06,Norte,"189,16","1.153,52","23.988,71",,,
Hidraulica,2017-05-06,Nordeste,"51,59","303,65","6.755,26",,,
Hidraulica,2017-05-06,Sul,"67,05","682,78","24.834,15",,,
Hidraulica,2017-05-06,Sudeste/Centro-Oeste,"497,86","2.901,53","72.018,14",,,
Hidraulica,2017-05-06,Itaipu,"217,36","1.255,44","29.406,01",,,
Hidraulica,2017-05-07,Norte,"185,22","1.338,74","24.173,93",,,
Hidraulica,2017-05-07,Nordeste,"50,63","354,28","6.805,88",,,
Hidraulica,2017-05-07,Sul,"56,84","739,63","24.891,00",,,
Hidraulica,2017-05-07,Sudeste/Centro-Oeste,"424,04","3.325,57","72.442,18",,,
Hidraulica,2017-05-07,Itaipu,"209,26","1.464,70","29.615,27",,,
Hidraulica,2017-05-08,Norte,"222,67","1.561,41","24.396,60",,,
Hidraulica,2017-05-08,Nordeste,"52,22","406,50","6.858,10",,,
Hidraulica,2017-05-08,Sul,"121,75","861,38","25.012,75",,,
Hidraulica,2017-05-08,Sudeste/Centro-Oeste,"505,42","3.830,99","72.947,60",,,
Hidraulica,2017-05-08,Itaipu,"221,63","1.686,33","29.836,90",,,
Hidraulica,2017-05-09,Norte,"224,79","1.786,20","24.621,38",,,
Hidraulica,2017-05-09,Nordeste,"50,12","456,62","6.908,22",,,
Hidraulica,2017-05-09,Sul,"115,03","976,40","25.127,77",,,
Hidraulica,2017-05-09,Sudeste/Centro-Oeste,"514,78","4.345,77","73.462,38",,,
Hidraulica,2017-05-09,Itaipu,"218,53","1.904,86","30.055,43",,,
Hidraulica,2017-05-10,Norte,"224,81","2.011,01","24.846,20",,,
Hidraulica,2017-05-10,Nordeste,"49,59","506,20","6.957,81",,,
Hidraulica,2017-05-10,Sul,"119,29","1.095,70","25.247,07",,,
Hidraulica,2017-05-10,Sudeste/Centro-Oeste,"511,43","4.857,20","73.973,81",,,
Hidraulica,2017-05-10,Itaipu,"217,82","2.122,68","30.273,25",,,
Hidraulica,2017-05-11,Norte,"211,38","2.222,39","25.057,58",,,
Hidraulica,2017-05-11,Nordeste,"47,59","553,80","7.005,40",,,
Hidraulica,2017-05-11,Sul,"114,43","1.210,13","25.361,50",,,
Hidraulica,2017-05-11,Sudeste/Centro-Oeste,"508,45","5.365,65","74.482,26",,,
Hidraulica,2017-05-11,Itaipu,"221,80","2.344,47","30.495,04",,,
Hidraulica,2017-05-12,Norte,"201,17","2.423,56","25.258,75",,,
Hidraulica,2017-05-12,Nordeste,"46,95","600,75","7.052,35",,,
Hidraulica,2017-05-12,Sul,"114,27","1.324,40","25.475,77",,,
Hidraulica,2017-05-12,Sudeste/Centro-Oeste,"489,58","5.855,23","74.971,84",,,
Hidraulica,2017-05-12,Itaipu,"215,92","2.560,40","30.710,97",,,
Hidraulica,2017-05-13,Norte,"196,32","2.619,88","25.455,07",,,
Hidraulica,2017-05-13,Nordeste,"48,67","649,42","7.101,02",,,
Hidraulica,2017-05-13,Sul,"74,35","1.398,75","25.550,12",,,
Hidraulica,2017-05-13,Sudeste/Centro-Oeste,"479,24","6.334,47","75.451,08",,,
Hidraulica,2017-05-13,Itaipu,"208,92","2.769,32","30.919,88",,,
Hidraulica,2017-05-14,Norte,"185,83","2.805,71","25.640,90",,,
Hidraulica,2017-05-14,Nordeste,"48,76","698,18","7.149,78",,,
Hidraulica,2017-05-14,Sul,"70,19","1.468,94","25.620,31",,,
Hidraulica,2017-05-14,Sudeste/Centro-Oeste,"410,41","6.744,89","75.861,50",,,
Hidraulica,2017-05-14,Itaipu,"192,40","2.961,71","31.112,28",,,
Hidraulica,2017-05-15,Norte,"233,02","3.038,74","25.873,92",,,
Hidraulica,2017-05-15,Nordeste,"53,22","751,40","7.203,00",,,
Hidraulica,2017-05-15,Sul,"119,72","1.588,67","25.740,04",,,
Hidraulica,2017-05-15,Sudeste/Centro-Oeste,"516,60","7.261,49","76.378,10",,,
Hidraulica,2017-05-15,Itaipu,"216,95","3.178,66","31.329,23",,,
Hidraulica,2017-05-16,Norte,"230,97","3.269,71","26.104,89","9.623,75","8.514,86","7.997,82"
Hidraulica,2017-05-16,Nordeste,"49,41","800,81","7.252,41","2.058,80","2.085,45","2.221,94"
Hidraulica,2017-05-16,Sul,"125,91","1.714,58","25.865,95","5.246,45","4.465,05","7.924,62"
Hidraulica,2017-05-16,Sudeste/Centro-Oeste,"524,01","7.785,96","76.902,57","21.833,59","20.275,93","23.560,84"
Hidraulica,2017-05-16,Itaipu,"217,90","3.396,56","31.547,13","9.079,09","8.845,20","9.665,17"
Hidraulica,2017-05-17,Norte,"238,40","3.508,10","26.343,29","9.933,24","8.598,29","8.011,95"
Hidraulica,2017-05-17,Nordeste,"48,88","849,70","7.301,30","2.036,81","2.082,59","2.220,59"
Hidraulica,2017-05-17,Sul,"118,70","1.833,28","25.984,65","4.945,90","4.493,34","7.902,87"
Hidraulica,2017-05-17,Sudeste/Centro-Oeste,"509,61","8.295,57","77.412,18","21.233,79","20.332,28","23.543,85"
Hidraulica,2017-05-17,Itaipu,"214,23","3.610,79","31.761,36","8.926,39","8.849,98","9.659,78"
Hidraulica,2017-05-18,Norte,"223,29","3.731,40","26.566,58","9.303,84","8.637,49","8.021,31"
Hidraulica,2017-05-18,Nordeste,"44,65","894,34","7.345,94","1.860,31","2.070,24","2.217,98"
Hidraulica,2017-05-18,Sul,"106,11","1.939,39","26.090,76","4.421,31","4.489,34","7.877,65"
Hidraulica,2017-05-18,Sudeste/Centro-Oeste,"500,73","8.797,02","77.913,63","20.863,89","20.363,48","23.524,65"
Hidraulica,2017-05-18,Itaipu,"215,59","3.826,38","31.976,95","8.983,00","8.857,37","9.654,88"
Hidraulica,2017-05-19,Norte,"203,89","3.935,28","26.770,47","8.495,29","8.630,01","8.024,72"
Hidraulica,2017-05-19,Nordeste,"51,94","946,28","7.397,88","2.164,05","2.075,17","2.217,59"
Hidraulica,2017-05-19,Sul,"111,79","2.051,18","26.202,55","4.657,76","4.498,20","7.854,48"
Hidraulica,2017-05-19,Sudeste/Centro-Oeste,"491,03","9.288,05","78.404,66","20.459,46","20.368,53","23.502,60"
Hidraulica,2017-05-19,Itaipu,"224,71","4.051,09","32.201,66","9.362,88","8.883,97","9.652,78"
Hidraulica,2017-05-20,Norte,"177,82","4.113,10","26.948,29","7.409,23","8.568,97","8.020,32"
Hidraulica,2017-05-20,Nordeste,"54,49","1.000,77","7.452,37","2.270,27","2.084,93","2.217,97"
Hidraulica,2017-05-20,Sul,"149,85","2.201,03","26.352,40","6.243,95","4.585,49","7.842,98"
Hidraulica,2017-05-20,Sudeste/Centro-Oeste,"456,58","9.744,63","78.861,24","19.024,21","20.301,31","23.470,61"
Hidraulica,2017-05-20,Itaipu,"209,59","4.260,68","32.411,25","8.733,00","8.876,42","9.646,21"
Hidraulica,2017-05-21,Norte,"143,16","4.256,27","27.091,45","5.965,07","8.444,97","8.005,75"
Hidraulica,2017-05-21,Nordeste,"47,04","1.047,81","7.499,41","1.959,99","2.078,98","2.216,14"
Hidraulica,2017-05-21,Sul,"96,10","2.297,14","26.448,51","4.004,28","4.557,81","7.815,75"
Hidraulica,2017-05-21,Sudeste/Centro-Oeste,"426,38","10.171,01","79.287,62","17.765,71","20.180,57","23.430,15"
Hidraulica,2017-05-21,Itaipu,"199,15","4.459,84","32.610,41","8.298,03","8.848,88","9.636,64"
Hidraulica,2017-05-22,Norte,"214,60","4.470,87","27.306,05","8.941,73","8.467,55","8.012,34"
Hidraulica,2017-05-22,Nordeste,"50,82","1.098,63","7.550,23","2.117,51","2.080,73","2.215,44"
Hidraulica,2017-05-22,Sul,"167,26","2.464,39","26.615,76","6.969,00","4.667,41","7.809,79"
Hidraulica,2017-05-22,Sudeste/Centro-Oeste,"503,38","10.675,11","79.791,72","20.974,10","20.218,01","23.413,06"
Hidraulica,2017-05-22,Itaipu,"213,87","4.673,71","32.824,28","8.911,36","8.851,72","9.631,54"
Hidraulica,2017-05-23,Norte,"219,49","4.690,36","27.525,54","9.145,38","8.497,02","8.020,26"
Hidraulica,2017-05-23,Nordeste,"45,12","1.143,74","7.595,35","1.879,85","2.072,00","2.213,10"
Hidraulica,2017-05-23,Sul,"166,37","2.630,76","26.782,13","6.932,12","4.765,88","7.803,65"
Hidraulica,2017-05-23,Sudeste/Centro-Oeste,"494,31","11.169,42","80.286,03","20.596,27","20.234,46","23.393,37"
Hidraulica,2017-05-23,Itaipu,"213,75","4.887,46","33.038,02","8.906,10","8.854,09","9.626,46"
Hidraulica,2017-05-24,Norte,"210,84","4.901,20","27.736,39","8.785,13","8.509,03","8.025,57"
Hidraulica,2017-05-24,Nordeste,"41,28","1.185,02","7.636,62","1.719,98","2.057,33","2.209,67"
Hidraulica,2017-05-24,Sul,"160,62","2.793,26","26.944,63","6.692,41","4.849,40","7.796,48"
Hidraulica,2017-05-24,Sudeste/Centro-Oeste,"486,33","11.655,75","80.772,36","20.263,66","20.235,67","23.371,63"
Hidraulica,2017-05-24,Itaipu,"237,76","5.125,22","33.275,79","9.906,87","8.897,95","9.628,41"
Hidraulica,2017-05-25,Norte,"205,74","5.106,94","27.942,13","8.572,49","8.511,56","8.029,35"
Hidraulica,2017-05-25,Nordeste,"43,66","1.228,69","7.680,29","1.819,34","2.047,81","2.206,98"
Hidraulica,2017-05-25,Sul,"174,38","2.967,64","27.119,01","7.265,82","4.946,06","7.792,82"
Hidraulica,2017-05-25,Sudeste/Centro-Oeste,"466,92","12.122,67","81.239,28","19.455,20","20.204,45","23.344,62"
Hidraulica,2017-05-25,Itaipu,"241,41","5.366,63","33.517,20","10.058,65","8.944,38","9.631,38"
Hidraulica,2017-05-26,Norte,"211,10","5.318,04","28.153,23","8.795,91","8.522,50","8.034,60"
Hidraulica,2017-05-26,Nordeste,"43,19","1.271,88","7.723,48","1.799,59","2.038,26","2.204,19"
Hidraulica,2017-05-26,Sul,"189,32","3.156,95","27.308,32","7.888,20","5.059,22","7.793,47"
Hidraulica,2017-05-26,Sudeste/Centro-Oeste,"465,43","12.588,10","81.704,71","19.392,91","20.173,24","23.317,56"
Hidraulica,2017-05-26,Itaipu,"236,63","5.603,26","33.753,83","9.859,61","8.979,58","9.632,94"
Hidraulica,2017-05-27,Norte,"177,70","5.495,74","28.330,93","7.404,29","8.481,09","8.030,31"
Hidraulica,2017-05-27,Nordeste,"42,68","1.314,55","7.766,16","1.778,17","2.028,63","2.201,29"
Hidraulica,2017-05-27,Sul,"169,05","3.326,00","27.477,37","7.043,57","5.132,71","7.788,37"
Hidraulica,2017-05-27,Sudeste/Centro-Oeste,"447,76","13.035,86","82.152,47","18.656,49","20.117,06","23.285,85"
Hidraulica,2017-05-27,Itaipu,"257,10","5.860,36","34.010,93","10.712,60","9.043,77","9.640,29"
Hidraulica,2017-05-28,Norte,"159,63","5.655,37","28.490,56","6.651,15","8.415,73","8.020,99"
Hidraulica,2017-05-28,Nordeste,"41,39","1.355,94","7.807,54","1.724,51","2.017,77","2.198,07"
Hidraulica,2017-05-28,Sul,"119,76","3.445,76","27.597,13","4.989,97","5.127,62","7.769,46"
Hidraulica,2017-05-28,Sudeste/Centro-Oeste,"409,98","13.445,83","82.562,45","17.082,37","20.008,68","23.243,93"
Hidraulica,2017-05-28,Itaipu,"220,31","6.080,67","34.231,24","9.179,60","9.048,62","9.637,17"
Hidraulica,2017-05-29,Norte,"175,19","5.830,56","28.665,75","7.299,52","8.377,24","8.016,15"
Hidraulica,2017-05-29,Nordeste,"38,07","1.394,01","7.845,61","1.586,07","2.002,88","2.193,96"
Hidraulica,2017-05-29,Sul,"187,76","3.633,51","27.784,89","7.823,18","5.220,57","7.769,82"
Hidraulica,2017-05-29,Sudeste/Centro-Oeste,"448,38","13.894,21","83.010,82","18.682,47","19.962,95","23.213,32"
Hidraulica,2017-05-29,Itaipu,"233,94","6.314,61","34.465,18","9.747,55","9.072,72","9.637,91"
Hidraulica,2017-05-30,Norte,"166,71","5.997,27","28.832,46","6.946,19","8.329,54","8.009,02"
Hidraulica,2017-05-30,Nordeste,"40,93","1.434,94","7.886,54","1.705,59","1.992,97","2.190,71"
Hidraulica,2017-05-30,Sul,"217,13","3.850,65","28.002,02","9.047,28","5.348,12","7.778,34"
Hidraulica,2017-05-30,Sudeste/Centro-Oeste,"437,86","14.332,08","83.448,69","18.244,29","19.905,66","23.180,19"
Hidraulica,2017-05-30,Itaipu,"244,40","6.559,02","34.709,58","10.183,44","9.109,74","9.641,55"
Hidraulica,2017-05-31,Norte,"162,46","6.159,73","28.994,91","6.769,05","8.279,20","8.000,80"
Hidraulica,2017-05-31,Nordeste,"40,31","1.475,25","7.926,85","1.679,56","1.982,86","2.187,32"
Hidraulica,2017-05-31,Sul,"235,51","4.086,16","28.237,53","9.812,90","5.492,15","7.791,81"
Hidraulica,2017-05-31,Sudeste/Centro-Oeste,"445,01","14.777,09","83.893,70","18.542,09","19.861,68","23.149,48"
Hidraulica,2017-05-31,Itaipu,"249,30","6.808,32","34.958,89","10.387,58","9.150,96","9.646,49"
Hidraulica,2017-06-01,Norte,"178,72","178,72","29.173,63","7.446,49","7.446,49","7.997,16"
Hidraulica,2017-06-01,Nordeste,"38,97","38,97","7.965,82","1.623,58","1.623,58","2.183,61"
Hidraulica,2017-06-01,Sul,"222,81","222,81","28.460,34","9.283,61","9.283,61","7.801,63"
Hidraulica,2017-06-01,Sudeste/Centro-Oeste,"445,88","445,88","84.339,57","18.578,15","18.578,15","23.119,40"
Hidraulica,2017-06-01,Itaipu,"239,55","239,55","35.198,44","9.981,37","9.981,37","9.648,69"
Hidraulica,2017-06-02,Norte,"177,34","356,06","29.350,97","7.389,21","7.417,85","7.993,18"
Hidraulica,2017-06-02,Nordeste,"37,72","76,68","8.003,54","1.571,55","1.597,56","2.179,61"
Hidraulica,2017-06-02,Sul,"240,51","463,31","28.700,84","10.021,14","9.652,38","7.816,13"
Hidraulica,2017-06-02,Sudeste/Centro-Oeste,"437,63","883,51","84.777,20","18.234,58","18.406,37","23.087,47"
Hidraulica,2017-06-02,Itaipu,"232,97","472,53","35.431,41","9.707,25","9.844,31","9.649,08"
Hidraulica,2017-06-03,Norte,"169,29","525,35","29.520,26","7.053,70","7.296,46","7.987,08"
Hidraulica,2017-06-03,Nordeste,"35,89","112,57","8.039,42","1.495,35","1.563,49","2.175,17"
Hidraulica,2017-06-03,Sul,"225,64","688,95","28.926,48","9.401,68","9.568,81","7.826,43"
Hidraulica,2017-06-03,Sudeste/Centro-Oeste,"407,78","1.291,29","85.184,99","16.990,91","17.934,55","23.047,89"
Hidraulica,2017-06-03,Itaipu,"188,54","661,06","35.619,95","7.855,69","9.181,44","9.637,43"
Hidraulica,2017-06-04,Norte,"138,71","664,06","29.658,97","5.779,58","6.917,24","7.972,84"
Hidraulica,2017-06-04,Nordeste,"37,81","150,38","8.077,24","1.575,50","1.566,49","2.171,30"
Hidraulica,2017-06-04,Sul,"180,22","869,17","29.106,70","7.509,09","9.053,88","7.824,38"
Hidraulica,2017-06-04,Sudeste/Centro-Oeste,"364,03","1.655,32","85.549,02","15.167,94","17.242,89","22.997,05"
Hidraulica,2017-06-04,Itaipu,"188,69","849,75","35.808,64","7.862,01","8.851,58","9.625,98"
Hidraulica,2017-06-05,Norte,"180,00","844,06","29.838,97","7.500,08","7.033,81","7.969,81"
Hidraulica,2017-06-05,Nordeste,"36,60","186,98","8.113,83","1.524,85","1.558,16","2.167,16"
Hidraulica,2017-06-05,Sul,"262,37","1.131,54","29.369,07","10.932,18","9.429,54","7.844,30"
Hidraulica,2017-06-05,Sudeste/Centro-Oeste,"447,26","2.102,58","85.996,27","18.635,79","17.521,47","22.969,09"
Hidraulica,2017-06-05,Itaipu,"232,96","1.082,71","36.041,59","9.706,47","9.022,56","9.626,49"
Hidraulica,2017-06-06,Norte,"195,87","1.039,92","30.034,84","8.161,07","7.221,69","7.971,03"
Hidraulica,2017-06-06,Nordeste,"38,71","225,69","8.152,54","1.612,76","1.567,26","2.163,62"
Hidraulica,2017-06-06,Sul,"276,46","1.408,01","29.645,54","11.519,34","9.777,84","7.867,71"
Hidraulica,2017-06-06,Sudeste/Centro-Oeste,"463,72","2.566,29","86.459,99","19.321,46","17.821,47","22.945,86"
Hidraulica,2017-06-06,Itaipu,"240,69","1.323,40","36.282,29","10.028,93","9.190,29","9.629,06"
Hidraulica,2017-06-07,Norte,"175,18","1.215,11","30.210,02","7.299,37","7.232,78","7.966,78"
Hidraulica,2017-06-07,Nordeste,"37,65","263,33","8.190,19","1.568,67","1.567,46","2.159,86"
Hidraulica,2017-06-07,Sul,"265,61","1.673,62","29.911,15","11.067,23","9.962,04","7.887,96"
Hidraulica,2017-06-07,Sudeste/Centro-Oeste,"468,77","3.035,06","86.928,76","19.532,03","18.065,84","22.924,25"
Hidraulica,2017-06-07,Itaipu,"245,16","1.568,56","36.527,44","10.214,86","9.336,66","9.632,76"
Hidraulica,2017-06-08,Norte,"185,58","1.400,69","30.395,60","7.732,45","7.295,24","7.965,30"
