tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
Termica,2007-02-23,SE/CO,44,896,2.420,,,
Termica,2007-02-23,S,17,384,1.046,,,
Termica,2007-02-23,NE,2,15,31,,,
Termica,2007-02-23,N,0,0,0,,,
Termica,2007-02-23,SIN,63,1.296,3.498,,,
Termica,2007-02-24,SE/CO,43,939,2.463,,,
Termica,2007-02-24,S,16,400,1.062,,,
Termica,2007-02-24,NE,1,16,32,,,
Termica,2007-02-24,N,0,0,0,,,
Termica,2007-02-24,SIN,59,1.355,3.557,,,
Termica,2007-02-25,SE/CO,39,978,2.502,,,
Termica,2007-02-25,S,16,416,1.078,,,
Termica,2007-02-25,NE,0,17,32,,,
Termica,2007-02-25,N,0,0,0,,,
Termica,2007-02-25,SIN,56,1.411,3.613,,,
Termica,2007-02-26,SE/CO,42,1.020,2.544,,,
Termica,2007-02-26,S,17,433,1.095,,,
Termica,2007-02-26,NE,1,17,33,,,
Termica,2007-02-26,N,0,0,0,,,
Termica,2007-02-26,SIN,59,1.470,3.672,,,
Termica,2007-02-27,SE/CO,44,1.064,2.588,,,
Termica,2007-02-27,S,21,453,1.116,,,
Termica,2007-02-27,NE,1,18,33,,,
Termica,2007-02-27,N,0,0,0,,,
Termica,2007-02-27,SIN,65,1.535,3.737,,,
Termica,2007-02-28,SE/CO,44,1.107,2.631,,,
Termica,2007-02-28,S,26,479,1.141,,,
Termica,2007-02-28,NE,1,18,34,,,
Termica,2007-02-28,N,0,0,0,,,
Termica,2007-02-28,SIN,70,1.604,3.806,,,
Termica,2007-03-01,SE/CO,43,43,2.675,,,
Termica,2007-03-01,S,24,24,1.165,,,
Termica,2007-03-01,NE,0,0,35,,,
Termica,2007-03-01,N,0,0,0,,,
Termica,2007-03-01,SIN,68,68,3.874,,,
Termica,2007-03-02,SE/CO,44,87,2.718,,,
Termica,2007-03-02,S,20,44,1.185,,,
Termica,2007-03-02,NE,1,1,35,,,
Termica,2007-03-02,N,0,0,0,,,
Termica,2007-03-02,SIN,64,132,3.939,,,
Termica,2007-03-03,SE/CO,42,129,2.761,,,
Termica,2007-03-03,S,16,60,1.201,,,
Termica,2007-03-03,NE,1,2,36,,,
Termica,2007-03-03,N,0,0,0,,,
Termica,2007-03-03,SIN,59,192,3.998,,,
Termica,2007-03-04,SE/CO,41,170,2.802,,,
Termica,2007-03-04,S,17,78,1.219,,,
Termica,2007-03-04,NE,1,3,37,,,
Termica,2007-03-04,N,0,0,0,,,
Termica,2007-03-04,SIN,59,251,4.057,,,
Termica,2007-03-05,SE/CO,45,215,2.847,,,
Termica,2007-03-05,S,21,99,1.240,,,
Termica,2007-03-05,NE,1,4,38,,,
Termica,2007-03-05,N,0,0,0,,,
Termica,2007-03-05,SIN,67,318,4.124,,,
Termica,2007-03-06,SE/CO,52,268,2.899,,,
Termica,2007-03-06,S,21,119,1.260,,,
Termica,2007-03-06,NE,1,5,39,,,
Termica,2007-03-06,N,0,0,0,,,
Termica,2007-03-06,SIN,74,392,4.199,,,
Termica,2007-03-07,SE/CO,56,324,2.955,,,
Termica,2007-03-07,S,21,140,1.281,,,
Termica,2007-03-07,NE,1,6,40,,,
Termica,2007-03-07,N,0,0,0,,,
Termica,2007-03-07,SIN,78,470,4.277,,,
Termica,2007-03-08,SE/CO,50,374,3.006,,,
Termica,2007-03-08,S,20,160,1.301,,,
Termica,2007-03-08,NE,1,7,41,,,
Termica,2007-03-08,N,0,0,0,,,
Termica,2007-03-08,SIN,71,542,4.348,,,
Termica,2007-03-09,SE/CO,56,430,3.061,,,
Termica,2007-03-09,S,20,180,1.321,,,
Termica,2007-03-09,NE,1,8,42,,,
Termica,2007-03-09,N,0,0,0,,,
Termica,2007-03-09,SIN,76,618,4.424,,,
Termica,2007-03-10,SE/CO,52,482,3.113,,,
Termica,2007-03-10,S,17,197,1.338,,,
Termica,2007-03-10,NE,1,9,43,,,
Termica,2007-03-10,N,0,0,0,,,
Termica,2007-03-10,SIN,70,688,4.495,,,
Termica,2007-03-11,SE/CO,50,532,3.164,,,
Termica,2007-03-11,S,18,215,1.356,,,
Termica,2007-03-11,NE,1,10,44,,,
Termica,2007-03-11,N,0,0,0,,,
Termica,2007-03-11,SIN,69,757,4.564,,,
Termica,2007-03-12,SE/CO,49,582,3.213,,,
Termica,2007-03-12,S,19,234,1.375,,,
Termica,2007-03-12,NE,0,10,44,,,
Termica,2007-03-12,N,0,0,0,,,
Termica,2007-03-12,SIN,69,826,4.632,,,
Termica,2007-03-13,SE/CO,50,632,3.263,,,
Termica,2007-03-13,S,19,253,1.394,,,
Termica,2007-03-13,NE,0,10,44,,,
Termica,2007-03-13,N,0,0,0,,,
Termica,2007-03-13,SIN,70,895,4.702,,,
Termica,2007-03-14,SE/CO,50,682,3.313,,,
Termica,2007-03-14,S,21,274,1.415,,,
Termica,2007-03-14,NE,0,11,45,,,
Termica,2007-03-14,N,0,0,0,,,
Termica,2007-03-14,SIN,71,966,4.773,,,
Termica,2007-03-15,SE/CO,51,733,3.364,,,
Termica,2007-03-15,S,22,296,1.436,,,
Termica,2007-03-15,NE,0,11,45,,,
Termica,2007-03-15,N,0,0,0,,,
Termica,2007-03-15,SIN,73,1.040,4.846,,,
Termica,2007-03-16,SE/CO,50,783,3.414,,,
Termica,2007-03-16,S,22,318,1.458,,,
Termica,2007-03-16,NE,0,11,45,,,
Termica,2007-03-16,N,0,0,0,,,
Termica,2007-03-16,SIN,72,1.112,4.918,,,
Termica,2007-03-17,SE/CO,33,526,4.302,,,
Termica,2007-03-17,S,17,271,1.987,,,
Termica,2007-03-17,NE,1,13,65,,,
Termica,2007-03-17,N,0,0,0,,,
Termica,2007-03-17,SIN,51,810,6.354,,,
Termica,2007-03-18,SE/CO,27,836,3.467,,,
Termica,2007-03-18,S,23,364,1.504,,,
Termica,2007-03-18,NE,0,11,45,,,
Termica,2007-03-18,N,0,0,0,,,
Termica,2007-03-18,SIN,50,1.211,5.017,,,
Termica,2007-03-19,SE/CO,29,864,3.495,,,
Termica,2007-03-19,S,22,386,1.526,,,
Termica,2007-03-19,NE,0,11,46,,,
Termica,2007-03-19,N,0,0,0,,,
Termica,2007-03-19,SIN,51,1.262,5.067,,,
Termica,2007-03-20,SE/CO,26,890,3.521,,,
Termica,2007-03-20,S,21,406,1.547,,,
Termica,2007-03-20,NE,0,12,46,,,
Termica,2007-03-20,N,0,0,0,,,
Termica,2007-03-20,SIN,47,1.308,5.114,,,
Termica,2007-03-21,SE/CO,24,914,3.545,,,
Termica,2007-03-21,S,18,424,1.564,,,
Termica,2007-03-21,NE,0,12,46,,,
Termica,2007-03-21,N,0,0,0,,,
Termica,2007-03-21,SIN,41,1.350,5.155,,,
Termica,2007-03-22,SE/CO,25,938,3.569,,,
Termica,2007-03-22,S,15,440,1.580,,,
Termica,2007-03-22,NE,0,12,46,,,
Termica,2007-03-22,N,0,0,0,,,
Termica,2007-03-22,SIN,40,1.390,5.196,,,
Termica,2007-03-23,SE/CO,22,960,3.591,,,
Termica,2007-03-23,S,13,452,1.593,,,
Termica,2007-03-23,NE,0,12,46,,,
Termica,2007-03-23,N,0,0,0,,,
Termica,2007-03-23,SIN,34,1.424,5.230,,,
Termica,2007-03-24,SE/CO,17,977,3.608,,,
Termica,2007-03-24,S,12,465,1.605,,,
Termica,2007-03-24,NE,0,12,47,,,
Termica,2007-03-24,N,0,0,0,,,
Termica,2007-03-24,SIN,29,1.454,5.259,,,
Termica,2007-03-25,SE/CO,12,989,3.620,,,
Termica,2007-03-25,S,10,474,1.615,,,
Termica,2007-03-25,NE,0,13,47,,,
Termica,2007-03-25,N,0,0,0,,,
Termica,2007-03-25,SIN,23,1.476,5.282,,,
Termica,2007-03-26,SE/CO,21,1.010,3.641,,,
Termica,2007-03-26,S,13,488,1.628,,,
Termica,2007-03-26,NE,1,13,48,,,
Termica,2007-03-26,N,0,0,0,,,
Termica,2007-03-26,SIN,35,1.511,5.317,,,
Termica,2007-03-27,SE/CO,25,1.035,3.666,,,
Termica,2007-03-27,S,16,503,1.644,,,
Termica,2007-03-27,NE,1,14,48,,,
Termica,2007-03-27,N,0,0,0,,,
Termica,2007-03-27,SIN,41,1.552,5.358,,,
Termica,2007-03-28,SE/CO,75,969,17.294,,,
Termica,2007-03-28,S,41,613,8.080,,,
Termica,2007-03-28,NE,4,43,1.065,,,
Termica,2007-03-28,N,0,0,0,,,
Termica,2007-03-28,SIN,120,1.625,26.439,,,
Termica,2007-03-29,SE/CO,27,1.089,3.721,,,
Termica,2007-03-29,S,19,536,1.677,,,
Termica,2007-03-29,NE,1,16,50,,,
Termica,2007-03-29,N,0,0,0,,,
Termica,2007-03-29,SIN,48,1.641,5.447,,,
Termica,2007-03-30,SE/CO,27,1.117,3.748,,,
Termica,2007-03-30,S,20,557,1.697,,,
Termica,2007-03-30,NE,1,16,50,,,
Termica,2007-03-30,N,0,0,0,,,
Termica,2007-03-30,SIN,48,1.690,5.496,,,
Termica,2007-03-31,SE/CO,28,1.144,3.776,,,
Termica,2007-03-31,S,20,576,1.717,,,
Termica,2007-03-31,NE,1,18,52,,,
Termica,2007-03-31,N,0,0,0,,,
Termica,2007-03-31,SIN,49,1.738,5.544,,,
Termica,2007-04-01,SE/CO,25,25,3.800,,,
Termica,2007-04-01,S,19,19,1.736,,,
Termica,2007-04-01,NE,1,1,53,,,
Termica,2007-04-01,N,0,0,0,,,
Termica,2007-04-01,SIN,45,45,5.589,,,
Termica,2007-04-02,SE/CO,27,51,3.827,,,
Termica,2007-04-02,S,20,40,1.756,,,
Termica,2007-04-02,NE,1,2,54,,,
Termica,2007-04-02,N,0,0,0,,,
Termica,2007-04-02,SIN,48,92,5.637,,,
Termica,2007-04-03,SE/CO,27,78,3.854,,,
Termica,2007-04-03,S,21,60,1.777,,,
Termica,2007-04-03,NE,1,3,55,,,
Termica,2007-04-03,N,0,0,0,,,
Termica,2007-04-03,SIN,49,141,5.686,,,
Termica,2007-04-04,SE/CO,27,105,3.881,,,
Termica,2007-04-04,S,21,81,1.798,,,
Termica,2007-04-04,NE,1,3,55,,,
Termica,2007-04-04,N,0,0,0,,,
Termica,2007-04-04,SIN,49,190,5.734,,,
Termica,2007-04-05,SE/CO,27,133,3.908,,,
Termica,2007-04-05,S,21,102,1.819,,,
Termica,2007-04-05,NE,1,4,56,,,
Termica,2007-04-05,N,0,0,0,,,
Termica,2007-04-05,SIN,49,239,5.783,,,
Termica,2007-04-06,SE/CO,24,157,3.932,,,
Termica,2007-04-06,S,17,119,1.836,,,
Termica,2007-04-06,NE,1,5,56,,,
Termica,2007-04-06,N,0,0,0,,,
Termica,2007-04-06,SIN,41,280,5.824,,,
Termica,2007-04-07,SE/CO,34,191,3.966,,,
Termica,2007-04-07,S,14,133,1.850,,,
Termica,2007-04-07,NE,1,5,57,,,
Termica,2007-04-07,N,0,0,0,,,
Termica,2007-04-07,SIN,49,329,5.873,,,
Termica,2007-04-08,SE/CO,35,225,4.001,,,
Termica,2007-04-08,S,15,148,1.865,,,
Termica,2007-04-08,NE,1,6,58,,,
Termica,2007-04-08,N,0,0,0,,,
Termica,2007-04-08,SIN,50,379,5.923,,,
Termica,2007-04-09,SE/CO,39,264,4.040,,,
Termica,2007-04-09,S,17,165,1.882,,,
Termica,2007-04-09,NE,1,7,58,,,
Termica,2007-04-09,N,0,0,0,,,
Termica,2007-04-09,SIN,56,436,5.980,,,
Termica,2007-04-10,SE/CO,34,298,4.074,,,
Termica,2007-04-10,S,16,181,1.898,,,
Termica,2007-04-10,NE,1,8,60,,,
Termica,2007-04-10,N,0,0,0,,,
Termica,2007-04-10,SIN,51,487,6.031,,,
Termica,2007-04-11,SE/CO,33,331,4.107,,,
Termica,2007-04-11,S,15,196,1.913,,,
Termica,2007-04-11,NE,1,8,60,,,
Termica,2007-04-11,N,0,0,0,,,
Termica,2007-04-11,SIN,48,536,6.079,,,
Termica,2007-04-12,SE/CO,32,363,4.138,,,
Termica,2007-04-12,S,10,206,1.922,,,
Termica,2007-04-12,NE,1,9,61,,,
Termica,2007-04-12,N,0,0,0,,,
Termica,2007-04-12,SIN,42,578,6.122,,,
Termica,2007-04-13,SE/CO,30,392,4.168,,,
Termica,2007-04-13,S,10,216,1.932,,,
Termica,2007-04-13,NE,0,10,61,,,
Termica,2007-04-13,N,0,0,0,,,
Termica,2007-04-13,SIN,40,618,6.162,,,
Termica,2007-04-14,SE/CO,37,429,4.205,,,
Termica,2007-04-14,S,12,228,1.944,,,
Termica,2007-04-14,NE,1,10,62,,,
Termica,2007-04-14,N,0,0,0,,,
Termica,2007-04-14,SIN,49,667,6.211,,,
Termica,2007-04-15,SE/CO,32,461,4.237,,,
Termica,2007-04-15,S,13,241,1.958,,,
Termica,2007-04-15,NE,1,11,63,,,
Termica,2007-04-15,N,0,0,0,,,
Termica,2007-04-15,SIN,46,713,6.257,,,
Termica,2007-04-16,SE/CO,33,494,4.269,,,
Termica,2007-04-16,S,13,255,1.971,,,
Termica,2007-04-16,NE,1,12,63,,,
Termica,2007-04-16,N,0,0,0,,,
Termica,2007-04-16,SIN,47,760,6.304,,,
Termica,2007-04-17,SE/CO,33,526,4.302,,,
Termica,2007-04-17,S,17,271,1.987,,,
Termica,2007-04-17,NE,1,13,65,,,
Termica,2007-04-17,N,0,0,0,,,
Termica,2007-04-17,SIN,51,810,6.354,,,
Termica,2007-04-18,SE/CO,33,559,4.335,,,
Termica,2007-04-18,S,17,288,2.004,,,
Termica,2007-04-18,NE,1,14,66,,,
Termica,2007-04-18,N,0,0,0,,,
Termica,2007-04-18,SIN,51,861,6.405,,,
Termica,2007-04-19,SE/CO,33,592,4.368,,,
Termica,2007-04-19,S,14,302,2.018,,,
Termica,2007-04-19,NE,1,15,67,,,
Termica,2007-04-19,N,0,0,0,,,
Termica,2007-04-19,SIN,48,909,6.453,,,
Termica,2007-04-20,SE/CO,33,625,4.401,,,
Termica,2007-04-20,S,12,314,2.030,,,
Termica,2007-04-20,NE,1,15,67,,,
Termica,2007-04-20,N,0,0,0,,,
Termica,2007-04-20,SIN,45,955,6.499,,,
Termica,2007-04-21,SE/CO,32,657,4.433,,,
Termica,2007-04-21,S,14,328,2.045,,,
Termica,2007-04-21,NE,0,16,68,,,
Termica,2007-04-21,N,0,0,0,,,
Termica,2007-04-21,SIN,46,1.001,6.545,,,
Termica,2007-04-22,SE/CO,45,702,4.477,,,
Termica,2007-04-22,S,14,342,2.058,,,
Termica,2007-04-22,NE,0,16,68,,,
Termica,2007-04-22,N,0,0,0,,,
Termica,2007-04-22,SIN,59,1.060,6.604,,,
Termica,2007-04-23,SE/CO,60,761,4.537,,,
Termica,2007-04-23,S,12,354,2.070,,,
Termica,2007-04-23,NE,1,17,69,,,
Termica,2007-04-23,N,0,0,0,,,
Termica,2007-04-23,SIN,72,1.132,6.676,,,
Termica,2007-04-24,SE/CO,59,817,4.592,,,
Termica,2007-04-24,S,14,368,2.085,,,
Termica,2007-04-24,NE,1,17,69,,,
Termica,2007-04-24,N,0,0,0,,,
Termica,2007-04-24,SIN,74,1.202,6.746,,,
Termica,2007-04-25,SE/CO,49,865,4.641,,,
Termica,2007-04-25,S,16,384,2.100,,,
Termica,2007-04-25,NE,1,18,70,,,
Termica,2007-04-25,N,0,0,0,,,
Termica,2007-04-25,SIN,66,1.267,6.811,,,
Termica,2007-04-26,SE/CO,46,911,4.687,,,
Termica,2007-04-26,S,15,399,2.115,,,
Termica,2007-04-26,NE,1,19,71,,,
Termica,2007-04-26,N,0,0,0,,,
Termica,2007-04-26,SIN,62,1.329,6.873,,,
Termica,2007-04-27,SE/CO,46,957,4.733,,,
Termica,2007-04-27,S,15,414,2.130,,,
Termica,2007-04-27,NE,1,19,71,,,
Termica,2007-04-27,N,0,0,0,,,
Termica,2007-04-27,SIN,62,1.391,6.935,,,
Termica,2007-04-28,SE/CO,47,1.004,4.780,,,
Termica,2007-04-28,S,12,426,2.142,,,
Termica,2007-04-28,NE,1,20,72,,,
Termica,2007-04-28,N,0,0,0,,,
Termica,2007-04-28,SIN,60,1.450,6.994,,,
Termica,2007-04-29,SE/CO,57,1.062,4.837,,,
Termica,2007-04-29,S,14,440,2.156,,,
Termica,2007-04-29,NE,1,21,73,,,
Termica,2007-04-29,N,0,0,0,,,
Termica,2007-04-29,SIN,72,1.522,7.066,,,
Termica,2007-04-30,SE/CO,59,1.120,4.896,,,
Termica,2007-04-30,S,15,455,2.171,,,
Termica,2007-04-30,NE,0,21,73,,,
Termica,2007-04-30,N,0,0,0,,,
Termica,2007-04-30,SIN,74,1.596,7.140,,,
Termica,2007-05-01,SE/CO,66,66,4.962,,,
Termica,2007-05-01,S,15,15,2.186,,,
Termica,2007-05-01,NE,0,0,73,,,
Termica,2007-05-01,N,0,0,0,,,
Termica,2007-05-01,SIN,81,81,7.222,,,
Termica,2007-05-02,SE/CO,60,126,5.022,,,
Termica,2007-05-02,S,15,30,2.202,,,
Termica,2007-05-02,NE,0,1,74,,,
Termica,2007-05-02,N,0,0,0,,,
Termica,2007-05-02,SIN,76,157,7.298,,,
Termica,2007-05-03,SE/CO,54,180,5.076,,,
Termica,2007-05-03,S,11,41,2.212,,,
Termica,2007-05-03,NE,1,2,75,,,
Termica,2007-05-03,N,0,0,0,,,
Termica,2007-05-03,SIN,66,223,7.363,,,
Termica,2007-05-04,SE/CO,60,241,5.136,,,
Termica,2007-05-04,S,10,51,2.222,,,
Termica,2007-05-04,NE,1,2,75,,,
Termica,2007-05-04,N,0,0,0,,,
Termica,2007-05-04,SIN,71,294,7.434,,,
Termica,2007-05-05,SE/CO,62,302,5.198,,,
Termica,2007-05-05,S,9,59,2.231,,,
Termica,2007-05-05,NE,1,4,77,,,
Termica,2007-05-05,N,0,0,0,,,
Termica,2007-05-05,SIN,72,365,7.506,,,
Termica,2007-05-06,SE/CO,56,359,5.255,,,
Termica,2007-05-06,S,8,67,2.239,,,
Termica,2007-05-06,NE,2,6,79,,,
Termica,2007-05-06,N,0,0,0,,,
Termica,2007-05-06,SIN,66,432,7.572,,,
Termica,2007-05-07,SE/CO,54,413,5.309,,,
Termica,2007-05-07,S,8,75,2.247,,,
Termica,2007-05-07,NE,1,6,79,,,
Termica,2007-05-07,N,0,0,0,,,
Termica,2007-05-07,SIN,63,494,7.635,,,
Termica,2007-05-08,SE/CO,51,464,5.359,,,
Termica,2007-05-08,S,8,83,2.255,,,
Termica,2007-05-08,NE,0,6,80,,,
Termica,2007-05-08,N,0,0,0,,,
Termica,2007-05-08,SIN,59,553,7.694,,,
Termica,2007-05-09,SE/CO,52,515,5.413,,,
Termica,2007-05-09,S,8,91,2.262,,,
Termica,2007-05-09,NE,0,7,80,,,
Termica,2007-05-09,N,0,0,0,,,
Termica,2007-05-09,SIN,60,613,7.756,,,
Termica,2007-05-10,SE/CO,51,566,5.464,,,
Termica,2007-05-10,S,10,102,2.273,,,
Termica,2007-05-10,NE,0,7,80,,,
Termica,2007-05-10,N,0,0,0,,,
Termica,2007-05-10,SIN,61,675,7.817,,,
Termica,2007-05-11,SE/CO,30,596,5.494,,,
Termica,2007-05-11,S,11,113,2.284,,,
Termica,2007-05-11,NE,1,8,81,,,
Termica,2007-05-11,N,0,0,0,,,
Termica,2007-05-11,SIN,41,717,7.859,,,
Termica,2007-05-12,SE/CO,27,623,5.522,,,
Termica,2007-05-12,S,10,123,2.294,,,
Termica,2007-05-12,NE,1,8,82,,,
Termica,2007-05-12,N,0,0,0,,,
Termica,2007-05-12,SIN,38,755,7.897,,,
Termica,2007-05-13,SE/CO,28,652,5.550,,,
Termica,2007-05-13,S,10,133,2.304,,,
Termica,2007-05-13,NE,1,9,82,,,
Termica,2007-05-13,N,0,0,0,,,
Termica,2007-05-13,SIN,39,794,7.936,,,
Termica,2007-05-14,SE/CO,22,673,5.572,,,
Termica,2007-05-14,S,10,144,2.315,,,
Termica,2007-05-14,NE,1,10,83,,,
Termica,2007-05-14,N,0,0,0,,,
Termica,2007-05-14,SIN,33,827,7.969,,,
Termica,2007-05-15,SE/CO,22,696,5.594,,,
Termica,2007-05-15,S,11,155,2.326,,,
Termica,2007-05-15,NE,1,10,83,,,
Termica,2007-05-15,N,0,0,0,,,
Termica,2007-05-15,SIN,33,861,8.003,,,
Termica,2007-05-16,SE/CO,22,717,5.616,,,
Termica,2007-05-16,S,10,165,2.336,,,
Termica,2007-05-16,NE,1,11,84,,,
Termica,2007-05-16,N,0,0,0,,,
Termica,2007-05-16,SIN,33,893,8.036,,,
Termica,2007-05-17,SE/CO,22,739,5.637,,,
Termica,2007-05-17,S,10,175,2.346,,,
Termica,2007-05-17,NE,1,12,85,,,
Termica,2007-05-17,N,0,0,0,,,
Termica,2007-05-17,SIN,32,926,8.068,,,
Termica,2007-05-18,SE/CO,33,772,5.670,,,
Termica,2007-05-18,S,10,186,2.357,,,
Termica,2007-05-18,NE,1,12,85,,,
Termica,2007-05-18,N,0,0,0,,,
Termica,2007-05-18,SIN,43,969,8.112,,,
Termica,2007-05-19,SE/CO,43,815,5.713,,,
Termica,2007-05-19,S,10,195,2.367,,,
Termica,2007-05-19,NE,1,13,86,,,
Termica,2007-05-19,N,0,0,0,,,
Termica,2007-05-19,SIN,53,1.023,8.165,,,
Termica,2007-05-20,SE/CO,42,857,5.755,,,
Termica,2007-05-20,S,8,204,2.375,,,
Termica,2007-05-20,NE,1,13,86,,,
Termica,2007-05-20,N,0,0,0,,,
Termica,2007-05-20,SIN,51,1.073,8.216,,,
Termica,2007-05-21,SE/CO,47,904,5.802,,,
Termica,2007-05-21,S,8,212,2.383,,,
Termica,2007-05-21,NE,1,14,87,,,
Termica,2007-05-21,N,0,0,0,,,
Termica,2007-05-21,SIN,56,1.130,8.272,,,
Termica,2007-05-22,SE/CO,48,952,5.850,,,
Termica,2007-05-22,S,8,221,2.392,,,
Termica,2007-05-22,NE,1,14,88,,,
Termica,2007-05-22,N,0,0,0,,,
Termica,2007-05-22,SIN,57,1.187,8.330,,,
Termica,2007-05-23,SE/CO,57,1.009,5.907,,,
Termica,2007-05-23,S,10,231,2.402,,,
Termica,2007-05-23,NE,0,15,88,,,
Termica,2007-05-23,N,0,0,0,,,
Termica,2007-05-23,SIN,67,1.254,8.397,,,
Termica,2007-05-24,SE/CO,55,1.064,5.962,,,
Termica,2007-05-24,S,10,241,2.412,,,
Termica,2007-05-24,NE,1,15,88,,,
Termica,2007-05-24,N,0,0,0,,,
Termica,2007-05-24,SIN,66,1.321,8.463,,,
Termica,2007-05-25,SE/CO,52,1.113,6.012,,,
Termica,2007-05-25,S,10,251,2.422,,,
Termica,2007-05-25,NE,1,16,89,,,
Termica,2007-05-25,N,0,0,0,,,
Termica,2007-05-25,SIN,63,1.380,8.523,,,
Termica,2007-05-26,SE/CO,54,1.167,6.065,,,
Termica,2007-05-26,S,11,262,2.433,,,
Termica,2007-05-26,NE,1,17,90,,,
Termica,2007-05-26,N,0,0,0,,,
Termica,2007-05-26,SIN,65,1.445,8.588,,,
Termica,2007-05-27,SE/CO,58,1.225,6.123,,,
Termica,2007-05-27,S,10,272,2.443,,,
Termica,2007-05-27,NE,0,17,90,,,
Termica,2007-05-27,N,0,0,0,,,
Termica,2007-05-27,SIN,69,1.514,8.656,,,
Termica,2007-05-28,SE/CO,56,1.281,6.179,,,
Termica,2007-05-28,S,11,283,2.454,,,
Termica,2007-05-28,NE,1,18,91,,,
Termica,2007-05-28,N,0,0,0,,,
Termica,2007-05-28,SIN,67,1.581,8.724,,,
Termica,2007-05-29,SE/CO,56,1.337,6.235,,,
Termica,2007-05-29,S,8,291,2.462,,,
Termica,2007-05-29,NE,1,18,91,,,
Termica,2007-05-29,N,0,0,0,,,
Termica,2007-05-29,SIN,65,1.646,8.789,,,
Termica,2007-05-30,SE/CO,56,1.393,6.291,,,
Termica,2007-05-30,S,8,299,2.470,,,
Termica,2007-05-30,NE,1,19,92,,,
Termica,2007-05-30,N,0,0,0,,,
Termica,2007-05-30,SIN,65,1.711,8.853,,,
Termica,2007-05-31,SE/CO,55,1.449,6.347,,,
Termica,2007-05-31,S,9,308,2.479,,,
Termica,2007-05-31,NE,1,19,93,,,
Termica,2007-05-31,N,0,0,0,,,
Termica,2007-05-31,SIN,65,1.776,8.919,,,
Termica,2007-06-01,SE/CO,48,48,6.395,,,
Termica,2007-06-01,S,8,8,2.488,,,
Termica,2007-06-01,NE,1,1,93,,,
Termica,2007-06-01,N,0,0,0,,,
Termica,2007-06-01,SIN,57,57,8.976,,,
Termica,2007-06-02,SE/CO,46,94,6.441,,,
Termica,2007-06-02,S,9,17,2.496,,,
Termica,2007-06-02,NE,1,1,94,,,
Termica,2007-06-02,N,0,0,0,,,
Termica,2007-06-02,SIN,55,112,9.031,,,
Termica,2007-06-03,SE/CO,47,141,6.488,,,
Termica,2007-06-03,S,9,26,2.505,,,
Termica,2007-06-03,NE,1,2,94,,,
Termica,2007-06-03,N,0,0,0,,,
Termica,2007-06-03,SIN,56,168,9.087,,,
Termica,2007-06-04,SE/CO,47,188,6.535,,,
Termica,2007-06-04,S,10,36,2.515,,,
Termica,2007-06-04,NE,1,2,95,,,
Termica,2007-06-04,N,0,0,0,,,
Termica,2007-06-04,SIN,58,226,9.145,,,
Termica,2007-06-05,SE/CO,47,235,6.582,,,
Termica,2007-06-05,S,21,57,2.536,,,
Termica,2007-06-05,NE,1,3,95,,,
Termica,2007-06-05,N,0,0,0,,,
Termica,2007-06-05,SIN,68,295,9.214,,,
Termica,2007-06-06,SE/CO,44,279,6.626,,,
Termica,2007-06-06,S,22,79,2.558,,,
Termica,2007-06-06,NE,1,3,96,,,
Termica,2007-06-06,N,0,0,0,,,
Termica,2007-06-06,SIN,66,361,9.280,,,
Termica,2007-06-07,SE/CO,45,324,6.671,,,
Termica,2007-06-07,S,21,100,2.579,,,
Termica,2007-06-07,NE,1,4,97,,,
Termica,2007-06-07,N,0,0,0,,,
Termica,2007-06-07,SIN,67,428,9.346,,,
Termica,2007-06-08,SE/CO,45,369,6.716,,,
Termica,2007-06-08,S,21,121,2.600,,,
Termica,2007-06-08,NE,1,4,97,,,
Termica,2007-06-08,N,0,0,0,,,
Termica,2007-06-08,SIN,66,494,9.413,,,
Termica,2007-06-09,SE/CO,48,417,6.764,,,
Termica,2007-06-09,S,23,144,2.623,,,
Termica,2007-06-09,NE,1,5,98,,,
Termica,2007-06-09,N,0,0,0,,,
Termica,2007-06-09,SIN,72,566,9.485,,,
Termica,2007-06-10,SE/CO,52,469,6.816,,,
Termica,2007-06-10,S,22,165,2.644,,,
Termica,2007-06-10,NE,1,6,98,,,
Termica,2007-06-10,N,0,0,0,,,
Termica,2007-06-10,SIN,74,640,9.559,,,
Termica,2007-06-11,SE/CO,51,520,6.867,,,
Termica,2007-06-11,S,22,187,2.667,,,
Termica,2007-06-11,NE,1,6,99,,,
Termica,2007-06-11,N,0,0,0,,,
Termica,2007-06-11,SIN,74,714,9.633,,,
Termica,2007-06-12,SE/CO,48,568,6.915,,,
Termica,2007-06-12,S,22,209,2.688,,,
Termica,2007-06-12,NE,1,7,99,,,
Termica,2007-06-12,N,0,0,0,,,
Termica,2007-06-12,SIN,70,784,9.703,,,
Termica,2007-06-13,SE/CO,45,613,6.960,,,
Termica,2007-06-13,S,23,232,2.711,,,
Termica,2007-06-13,NE,1,8,100,,,
Termica,2007-06-13,N,0,0,0,,,
Termica,2007-06-13,SIN,69,853,9.771,,,
Termica,2007-06-14,SE/CO,44,658,7.005,,,
Termica,2007-06-14,S,23,255,2.734,,,
Termica,2007-06-14,NE,1,9,101,,,
Termica,2007-06-14,N,0,0,0,,,
Termica,2007-06-14,SIN,69,921,9.840,,,
Termica,2007-06-15,SE/CO,56,713,7.061,,,
