tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Eolica,2017-04-14,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-14,Sistema Interligado Nacional,"93,08","1.192,52","7.821,94",,,
Eolica,2017-04-15,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-15,Nordeste,"83,90","1.008,29","6.533,64",,,
Eolica,2017-04-15,Sul,"6,97","275,10","1.379,18",,,
Eolica,2017-04-15,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-15,Sistema Interligado Nacional,"90,87","1.283,39","7.912,82",,,
Eolica,2017-04-16,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-16,Nordeste,"75,55","1.083,84","6.609,19",,,
Eolica,2017-04-16,Sul,"9,34","284,44","1.388,52",,,
Eolica,2017-04-16,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-16,Sistema Interligado Nacional,"84,89","1.368,29","7.997,71",,,
Eolica,2017-04-17,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-17,Nordeste,"54,80","1.138,64","6.663,99",,,
Eolica,2017-04-17,Sul,"10,28","294,73","1.398,80",,,
Eolica,2017-04-17,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-17,Sistema Interligado Nacional,"65,08","1.433,36","8.062,79",,,
Eolica,2017-04-18,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-18,Nordeste,"54,82","1.193,46","6.718,80",,,
Eolica,2017-04-18,Sul,"16,53","311,26","1.415,33",,,
Eolica,2017-04-18,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-18,Sistema Interligado Nacional,"71,35","1.504,71","8.134,14",,,
Eolica,2017-04-19,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-19,Nordeste,"68,77","1.262,23","6.787,58",,,
Eolica,2017-04-19,Sul,"32,44","343,70","1.447,78",,,
Eolica,2017-04-19,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-19,Sistema Interligado Nacional,"101,22","1.605,93","8.235,35",,,
Eolica,2017-04-20,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-20,Nordeste,"68,89","1.331,12","6.856,47",,,
Eolica,2017-04-20,Sul,"15,21","358,91","1.462,99",,,
Eolica,2017-04-20,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-20,Sistema Interligado Nacional,"84,10","1.690,03","8.319,46",,,
Eolica,2017-04-21,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-21,Nordeste,"50,93","1.382,05","6.907,40",,,
Eolica,2017-04-21,Sul,"8,41","367,32","1.471,40",,,
Eolica,2017-04-21,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-21,Sistema Interligado Nacional,"59,34","1.749,37","8.378,80",,,
Eolica,2017-04-22,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-22,Nordeste,"42,21","1.424,26","6.949,61",,,
Eolica,2017-04-22,Sul,"6,80","374,12","1.478,20",,,
Eolica,2017-04-22,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-22,Sistema Interligado Nacional,"49,00","1.798,38","8.427,81",,,
Eolica,2017-04-23,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-23,Nordeste,"34,16","1.458,42","6.983,77",,,
Eolica,2017-04-23,Sul,"2,75","376,87","1.480,95",,,
Eolica,2017-04-23,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-23,Sistema Interligado Nacional,"36,91","1.835,29","8.464,72",,,
Eolica,2017-04-24,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-24,Nordeste,"65,57","1.524,00","7.049,35",,,
Eolica,2017-04-24,Sul,"11,19","388,06","1.492,14",,,
Eolica,2017-04-24,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-24,Sistema Interligado Nacional,"76,77","1.912,06","8.541,49",,,
Eolica,2017-04-25,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-25,Nordeste,"75,29","1.599,28","7.124,63",,,
Eolica,2017-04-25,Sul,"15,51","403,58","1.507,65",,,
Eolica,2017-04-25,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-25,Sistema Interligado Nacional,"90,80","2.002,86","8.632,29",,,
Eolica,2017-04-26,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-26,Nordeste,"59,66","1.658,94","7.184,29",,,
Eolica,2017-04-26,Sul,"33,77","437,34","1.541,42",,,
Eolica,2017-04-26,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-26,Sistema Interligado Nacional,"93,43","2.096,29","8.725,71",,,
Eolica,2017-04-27,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-27,Nordeste,"59,07","1.718,02","7.243,36",,,
Eolica,2017-04-27,Sul,"31,04","468,39","1.572,46",,,
Eolica,2017-04-27,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-27,Sistema Interligado Nacional,"90,11","2.186,40","8.815,83",,,
Eolica,2017-04-28,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-28,Nordeste,"62,74","1.780,76","7.306,11",,,
Eolica,2017-04-28,Sul,"18,39","486,78","1.590,86",,,
Eolica,2017-04-28,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-28,Sistema Interligado Nacional,"81,13","2.267,53","8.896,96",,,
Eolica,2017-04-29,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-29,Nordeste,"81,86","1.862,62","7.387,97",,,
Eolica,2017-04-29,Sul,"6,53","493,31","1.597,39",,,
Eolica,2017-04-29,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-29,Sistema Interligado Nacional,"88,39","2.355,92","8.985,35",,,
Eolica,2017-04-30,Norte,"0,00","0,00","0,00",,,
Eolica,2017-04-30,Nordeste,"66,48","1.929,10","7.454,45",,,
Eolica,2017-04-30,Sul,"5,34","498,65","1.602,72",,,
Eolica,2017-04-30,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-04-30,Sistema Interligado Nacional,"71,82","2.427,75","9.057,17",,,
Eolica,2017-05-01,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-01,Nordeste,"85,08","85,08","7.539,53",,,
Eolica,2017-05-01,Sul,"5,03","5,03","1.607,75",,,
Eolica,2017-05-01,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-01,Sistema Interligado Nacional,"90,11","90,11","9.147,28",,,
Eolica,2017-05-02,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-02,Nordeste,"78,14","163,21","7.617,66",,,
Eolica,2017-05-02,Sul,"17,45","22,48","1.625,20",,,
Eolica,2017-05-02,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-02,Sistema Interligado Nacional,"95,59","185,69","9.242,87",,,
Eolica,2017-05-03,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-03,Nordeste,"85,66","248,88","7.717,84",,,
Eolica,2017-05-03,Sul,"7,35","29,82","1.633,14",,,
Eolica,2017-05-03,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-03,Sistema Interligado Nacional,"93,01","278,70","9.350,97",,,
Eolica,2017-05-04,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-04,Nordeste,"81,35","330,23","7.799,18",,,
Eolica,2017-05-04,Sul,"2,58","32,40","1.635,71",,,
Eolica,2017-05-04,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-04,Sistema Interligado Nacional,"83,92","362,63","9.434,90",,,
Eolica,2017-05-05,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-05,Nordeste,"72,56","402,78","7.871,74",,,
Eolica,2017-05-05,Sul,"1,55","33,95","1.637,26",,,
Eolica,2017-05-05,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-05,Sistema Interligado Nacional,"74,10","436,73","9.509,00",,,
Eolica,2017-05-06,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-06,Nordeste,"75,03","477,81","7.946,77",,,
Eolica,2017-05-06,Sul,"10,43","44,37","1.647,69",,,
Eolica,2017-05-06,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-06,Sistema Interligado Nacional,"85,45","522,18","9.594,45",,,
Eolica,2017-05-07,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-07,Nordeste,"54,08","531,89","8.000,85",,,
Eolica,2017-05-07,Sul,"22,92","67,29","1.670,60",,,
Eolica,2017-05-07,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-07,Sistema Interligado Nacional,"77,00","599,19","9.671,45",,,
Eolica,2017-05-08,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-08,Nordeste,"56,47","588,36","8.057,32",,,
Eolica,2017-05-08,Sul,"13,30","80,60","1.683,91",,,
Eolica,2017-05-08,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-08,Sistema Interligado Nacional,"69,77","668,96","9.741,23",,,
Eolica,2017-05-09,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-09,Nordeste,"51,07","639,43","8.108,39",,,
Eolica,2017-05-09,Sul,"18,79","99,39","1.702,70",,,
Eolica,2017-05-09,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-09,Sistema Interligado Nacional,"69,86","738,82","9.811,09",,,
Eolica,2017-05-10,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-10,Nordeste,"67,17","706,60","8.175,56",,,
Eolica,2017-05-10,Sul,"14,53","113,92","1.717,23",,,
Eolica,2017-05-10,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-10,Sistema Interligado Nacional,"81,70","820,52","9.892,79",,,
Eolica,2017-05-11,Norte,"0,00","0,00","0,00",,,
Eolica,2017-05-11,Nordeste,"75,55","782,15","8.251,10",,,
Eolica,2017-05-11,Sul,"14,10","128,02","1.731,34",,,
Eolica,2017-05-11,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-11,Sistema Interligado Nacional,"89,65","910,17","9.982,44",,,
Eolica,2017-05-12,Norte,"0,00","0,01","0,01",,,
Eolica,2017-05-12,Nordeste,"89,95","872,09","8.341,05",,,
Eolica,2017-05-12,Sul,"28,81","160,74","1.764,05",,,
Eolica,2017-05-12,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-12,Sistema Interligado Nacional,"118,76","1.032,85","10.105,12",,,
Eolica,2017-05-13,Norte,"0,00","0,01","0,01",,,
Eolica,2017-05-13,Nordeste,"78,22","950,31","8.419,27",,,
Eolica,2017-05-13,Sul,"12,96","173,71","1.777,02",,,
Eolica,2017-05-13,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-13,Sistema Interligado Nacional,"91,18","1.124,03","10.196,29",,,
Eolica,2017-05-14,Norte,"0,00","0,01","0,01",,,
Eolica,2017-05-14,Nordeste,"57,38","1.007,69","8.476,64",,,
Eolica,2017-05-14,Sul,"20,92","194,63","1.797,94",,,
Eolica,2017-05-14,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-14,Sistema Interligado Nacional,"78,30","1.202,33","10.274,59",,,
Eolica,2017-05-15,Norte,"0,01","0,02","0,02",,,
Eolica,2017-05-15,Nordeste,"32,61","1.040,30","8.509,25",,,
Eolica,2017-05-15,Sul,"7,92","203,13","1.806,44",,,
Eolica,2017-05-15,Sudeste/Centro-Oeste,"0,00","0,00","0,00",,,
Eolica,2017-05-15,Sistema Interligado Nacional,"40,53","1.243,44","10.315,71",,,
Eolica,2017-05-16,Norte,"0,00","0,02","0,02","0,00","0,05","0,01"
Eolica,2017-05-16,Nordeste,"41,70","1.081,99","8.550,95","1.737,33","2.817,69","2.619,78"
Eolica,2017-05-16,Sul,"3,22","206,35","1.809,66","134,10","537,37","554,43"
Eolica,2017-05-16,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-16,Sistema Interligado Nacional,"44,91","1.288,36","10.360,63","1.871,43","3.355,10","3.174,21"
Eolica,2017-05-17,Norte,"0,00","0,02","0,02","0,00","0,05","0,01"
Eolica,2017-05-17,Nordeste,"55,42","1.137,41","8.606,37","2.309,15","2.787,77","2.617,51"
Eolica,2017-05-17,Sul,"10,83","217,18","1.820,49","451,21","532,30","553,68"
Eolica,2017-05-17,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-17,Sistema Interligado Nacional,"66,25","1.354,61","10.426,88","2.760,36","3.320,12","3.171,19"
Eolica,2017-05-18,Norte,"0,00","0,02","0,02","0,00","0,04","0,01"
Eolica,2017-05-18,Nordeste,"63,68","1.201,10","8.670,05","2.653,49","2.780,31","2.617,77"
Eolica,2017-05-18,Sul,"35,93","252,46","1.855,77","1.496,97","584,39","560,32"
Eolica,2017-05-18,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-18,Sistema Interligado Nacional,"99,61","1.453,57","10.525,84","4.150,46","3.364,75","3.178,09"
Eolica,2017-05-19,Norte,"0,00","0,02","0,02","0,00","0,04","0,01"
Eolica,2017-05-19,Nordeste,"73,08","1.274,17","8.743,13","3.044,94","2.794,24","2.620,84"
Eolica,2017-05-19,Sul,"33,22","285,67","1.888,99","1.384,06","626,48","566,24"
Eolica,2017-05-19,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-19,Sistema Interligado Nacional,"106,30","1.559,87","10.632,14","4.429,00","3.420,76","3.187,09"
Eolica,2017-05-20,Norte,"0,02","0,04","0,04","0,83","0,08","0,01"
Eolica,2017-05-20,Nordeste,"84,39","1.358,56","8.827,52","3.516,13","2.830,33","2.627,24"
Eolica,2017-05-20,Sul,"21,92","307,59","1.910,91","913,37","640,82","568,72"
Eolica,2017-05-20,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-20,Sistema Interligado Nacional,"106,33","1.666,19","10.738,46","4.430,33","3.471,24","3.195,97"
Eolica,2017-05-21,Norte,"0,05","0,09","0,09","2,12","0,18","0,03"
Eolica,2017-05-21,Nordeste,"104,07","1.462,63","8.931,59","4.336,29","2.902,05","2.639,36"
Eolica,2017-05-21,Sul,"11,20","318,80","1.922,11","466,70","632,53","568,00"
Eolica,2017-05-21,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-21,Sistema Interligado Nacional,"115,32","1.781,52","10.853,79","4.805,10","3.534,76","3.207,38"
Eolica,2017-05-22,Norte,"0,05","0,14","0,14","2,00","0,26","0,04"
Eolica,2017-05-22,Nordeste,"76,77","1.539,41","9.008,36","3.198,90","2.915,54","2.643,30"
Eolica,2017-05-22,Sul,"6,03","324,82","1.928,13","251,05","615,19","565,77"
Eolica,2017-05-22,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-22,Sistema Interligado Nacional,"82,85","1.864,36","10.936,63","3.451,95","3.530,99","3.209,11"
Eolica,2017-05-23,Norte,"0,04","0,18","0,18","1,58","0,32","0,05"
Eolica,2017-05-23,Nordeste,"61,11","1.600,51","9.069,47","2.546,16","2.899,48","2.642,62"
Eolica,2017-05-23,Sul,"15,08","339,66","1.942,98","628,45","615,34","566,14"
Eolica,2017-05-23,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-23,Sistema Interligado Nacional,"76,23","1.940,35","11.012,62","3.176,20","3.515,13","3.208,81"
Eolica,2017-05-24,Norte,"0,01","0,19","0,19","0,42","0,32","0,05"
Eolica,2017-05-24,Nordeste,"66,04","1.666,55","9.152,51","2.751,56","2.893,32","2.648,30"
Eolica,2017-05-24,Sul,"7,44","350,90","1.954,29","309,95","609,19","565,48"
Eolica,2017-05-24,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-24,Sistema Interligado Nacional,"73,49","2.017,63","11.106,99","3.061,93","3.502,83","3.213,83"
Eolica,2017-05-25,Norte,"0,01","0,20","0,20","0,43","0,33","0,06"
Eolica,2017-05-25,Nordeste,"63,40","1.730,61","9.216,57","2.641,60","2.884,36","2.648,44"
Eolica,2017-05-25,Sul,"22,36","373,25","1.976,65","931,63","622,09","568,00"
Eolica,2017-05-25,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-25,Sistema Interligado Nacional,"85,77","2.104,06","11.193,42","3.573,66","3.506,77","3.216,50"
Eolica,2017-05-26,Norte,"0,02","0,22","0,22","0,92","0,35","0,06"
Eolica,2017-05-26,Nordeste,"60,47","1.791,08","9.277,05","2.519,62","2.870,33","2.647,56"
Eolica,2017-05-26,Sul,"14,88","388,62","1.992,02","620,01","622,79","568,50"
Eolica,2017-05-26,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-26,Sistema Interligado Nacional,"75,37","2.179,93","11.269,29","3.140,55","3.493,47","3.216,12"
Eolica,2017-05-27,Norte,"0,00","0,22","0,22","0,02","0,34","0,06"
Eolica,2017-05-27,Nordeste,"50,08","1.841,16","9.327,12","2.086,62","2.841,30","2.643,74"
Eolica,2017-05-27,Sul,"20,87","409,49","2.012,89","869,65","631,94","570,55"
Eolica,2017-05-27,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-27,Sistema Interligado Nacional,"70,95","2.250,88","11.340,24","2.956,29","3.473,58","3.214,35"
Eolica,2017-05-28,Norte,"0,00","0,22","0,22","0,04","0,33","0,06"
Eolica,2017-05-28,Nordeste,"57,52","1.898,69","9.384,65","2.396,87","2.825,43","2.642,07"
Eolica,2017-05-28,Sul,"23,61","433,11","2.036,51","983,93","644,51","573,34"
Eolica,2017-05-28,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-28,Sistema Interligado Nacional,"81,14","2.332,02","11.421,38","3.380,85","3.470,26","3.215,48"
Eolica,2017-05-29,Norte,"0,00","0,22","0,22","0,02","0,32","0,06"
Eolica,2017-05-29,Nordeste,"72,23","1.970,92","9.456,88","3.009,74","2.831,78","2.644,54"
Eolica,2017-05-29,Sul,"18,82","451,93","2.055,32","784,04","649,32","574,76"
Eolica,2017-05-29,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-29,Sistema Interligado Nacional,"91,05","2.423,07","11.512,43","3.793,80","3.481,42","3.219,36"
Eolica,2017-05-30,Norte,"0,01","0,23","0,23","0,43","0,32","0,06"
Eolica,2017-05-30,Nordeste,"73,52","2.044,44","9.530,40","3.063,37","2.839,50","2.647,33"
Eolica,2017-05-30,Sul,"8,29","460,22","2.063,61","345,40","639,19","573,23"
Eolica,2017-05-30,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-30,Sistema Interligado Nacional,"81,82","2.504,89","11.594,25","3.409,20","3.479,01","3.220,62"
Eolica,2017-05-31,Norte,"0,05","0,28","0,28","2,11","0,38","0,08"
Eolica,2017-05-31,Nordeste,"47,16","2.091,61","9.577,57","1.965,15","2.811,30","2.642,82"
Eolica,2017-05-31,Sul,"11,40","471,61","2.075,01","474,93","633,89","572,58"
Eolica,2017-05-31,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-05-31,Sistema Interligado Nacional,"58,61","2.563,50","11.652,86","2.442,20","3.445,57","3.215,47"
Eolica,2017-06-01,Norte,"0,09","0,09","0,37","3,64","3,64","0,10"
Eolica,2017-06-01,Nordeste,"53,90","53,90","9.631,47","2.245,98","2.245,98","2.640,21"
Eolica,2017-06-01,Sul,"13,94","13,94","2.088,96","580,97","580,97","572,63"
Eolica,2017-06-01,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-01,Sistema Interligado Nacional,"67,93","67,93","11.720,80","2.830,60","2.830,60","3.212,94"
Eolica,2017-06-02,Norte,"0,13","0,22","0,50","5,58","4,61","0,14"
Eolica,2017-06-02,Nordeste,"60,63","114,53","9.692,10","2.526,13","2.386,06","2.639,46"
Eolica,2017-06-02,Sul,"7,17","21,12","2.096,13","298,88","439,93","570,84"
Eolica,2017-06-02,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-02,Sistema Interligado Nacional,"67,93","135,87","11.788,73","2.830,59","2.830,59","3.210,44"
Eolica,2017-06-03,Norte,"0,10","0,32","0,60","4,26","4,49","0,16"
Eolica,2017-06-03,Nordeste,"85,11","199,64","9.777,21","3.546,18","2.772,76","2.645,35"
Eolica,2017-06-03,Sul,"10,81","31,93","2.106,94","450,53","443,46","570,06"
Eolica,2017-06-03,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-03,Sistema Interligado Nacional,"96,02","231,89","11.884,75","4.000,97","3.220,72","3.215,57"
Eolica,2017-06-04,Norte,"0,11","0,43","0,71","4,43","4,48","0,19"
Eolica,2017-06-04,Nordeste,"95,15","294,79","9.872,36","3.964,62","3.070,73","2.653,86"
Eolica,2017-06-04,Sul,"3,67","35,60","2.110,62","153,08","370,87","567,37"
Eolica,2017-06-04,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-04,Sistema Interligado Nacional,"98,93","330,82","11.983,68","4.122,13","3.446,07","3.221,42"
Eolica,2017-06-05,Norte,"0,15","0,58","0,86","6,17","4,82","0,23"
Eolica,2017-06-05,Nordeste,"95,69","390,48","9.996,23","3.987,20","3.254,02","2.669,93"
Eolica,2017-06-05,Sul,"7,99","43,60","2.121,22","333,09","363,31","566,57"
Eolica,2017-06-05,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-05,Sistema Interligado Nacional,"103,83","434,66","12.118,31","4.326,45","3.622,15","3.236,73"
Eolica,2017-06-06,Norte,"0,16","0,74","1,02","6,85","5,15","0,27"
Eolica,2017-06-06,Nordeste,"96,58","487,06","10.092,81","4.024,21","3.382,39","2.678,56"
Eolica,2017-06-06,Sul,"4,22","47,82","2.124,49","175,84","332,07","563,82"
Eolica,2017-06-06,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-06,Sistema Interligado Nacional,"100,97","535,62","12.218,33","4.206,90","3.719,61","3.242,66"
Eolica,2017-06-07,Norte,"0,09","0,83","1,11","3,71","4,95","0,29"
Eolica,2017-06-07,Nordeste,"114,46","601,53","10.207,28","4.769,34","3.580,52","2.691,79"
Eolica,2017-06-07,Sul,"8,47","56,29","2.132,96","353,08","335,07","562,49"
Eolica,2017-06-07,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-07,Sistema Interligado Nacional,"123,03","658,65","12.341,35","5.126,12","3.920,54","3.254,58"
Eolica,2017-06-08,Norte,"0,06","0,89","1,17","2,33","4,62","0,31"
Eolica,2017-06-08,Nordeste,"89,88","691,40","10.297,15","3.744,85","3.601,06","2.698,42"
Eolica,2017-06-08,Sul,"23,02","79,31","2.155,98","959,04","413,06","564,98"
Eolica,2017-06-08,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-08,Sistema Interligado Nacional,"112,95","771,60","12.454,30","4.706,22","4.018,75","3.263,71"
Eolica,2017-06-09,Norte,"0,03","0,92","1,20","1,22","4,24","0,31"
Eolica,2017-06-09,Nordeste,"85,55","776,95","10.405,97","3.564,49","3.597,00","2.709,89"
Eolica,2017-06-09,Sul,"26,27","105,58","2.183,66","1.094,59","488,79","568,66"
Eolica,2017-06-09,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-09,Sistema Interligado Nacional,"111,85","883,45","12.590,83","4.660,30","4.090,03","3.278,86"
Eolica,2017-06-10,Norte,"0,15","1,07","1,35","6,39","4,46","0,35"
Eolica,2017-06-10,Nordeste,"72,88","849,83","10.478,85","3.036,74","3.540,97","2.711,92"
Eolica,2017-06-10,Sul,"33,08","138,66","2.216,74","1.378,22","577,73","573,69"
Eolica,2017-06-10,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-10,Sistema Interligado Nacional,"106,11","989,56","12.696,94","4.421,36","4.123,16","3.285,96"
Eolica,2017-06-11,Norte,"0,15","1,22","1,50","6,37","4,63","0,39"
Eolica,2017-06-11,Nordeste,"91,32","941,15","10.570,17","3.805,02","3.564,98","2.718,67"
Eolica,2017-06-11,Sul,"15,29","153,94","2.232,02","636,89","583,11","574,08"
Eolica,2017-06-11,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-11,Sistema Interligado Nacional,"106,76","1.096,32","12.803,70","4.448,28","4.152,72","3.293,13"
Eolica,2017-06-12,Norte,"0,16","1,38","1,66","6,60","4,80","0,42"
Eolica,2017-06-12,Nordeste,"97,43","1.038,58","10.667,60","4.059,41","3.606,18","2.726,89"
Eolica,2017-06-12,Sul,"4,81","158,75","2.236,84","200,57","551,23","571,79"
Eolica,2017-06-12,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-12,Sistema Interligado Nacional,"102,40","1.198,72","12.906,10","4.266,58","4.162,21","3.299,10"
Eolica,2017-06-13,Norte,"0,19","1,58","1,86","8,09","5,05","0,47"
Eolica,2017-06-13,Nordeste,"106,45","1.145,03","10.774,05","4.435,50","3.669,97","2.737,31"
Eolica,2017-06-13,Sul,"3,53","162,28","2.240,37","147,02","520,14","569,20"
Eolica,2017-06-13,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-13,Sistema Interligado Nacional,"110,17","1.308,89","13.016,27","4.590,60","4.195,16","3.306,98"
Eolica,2017-06-14,Norte,"0,09","1,67","1,95","3,78","4,96","0,49"
Eolica,2017-06-14,Nordeste,"96,18","1.241,21","10.870,23","4.007,61","3.694,09","2.745,01"
Eolica,2017-06-14,Sul,"7,84","170,12","2.248,20","326,49","506,31","567,73"
Eolica,2017-06-14,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-14,Sistema Interligado Nacional,"104,11","1.413,00","13.120,38","4.337,88","4.205,36","3.313,23"
Eolica,2017-06-15,Norte,"0,17","1,84","2,12","7,14","5,10","0,53"
Eolica,2017-06-15,Nordeste,"84,66","1.325,87","10.954,89","3.527,49","3.682,98","2.749,72"
Eolica,2017-06-15,Sul,"24,96","195,08","2.273,16","1.039,95","541,88","570,57"
Eolica,2017-06-15,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-06-15,Sistema Interligado Nacional,"109,79","1.522,79","13.230,17","4.574,58","4.229,97","3.320,83"
Eolica,2017-06-16,Norte,"0,14","1,98","2,26","6,02","5,16","0,56"
Eolica,2017-06-16,Nordeste,"80,52","1.406,39","11.035,41","3.354,88","3.662,48","2.753,35"
